# Omega_m, sigma_8, w, Omega_b, little_h, n_s, m_nu
0.358737045838257995, 0.600901617323330250, -0.963478647912963559, 0.050430082551050130, 0.667716213664919511, 0.975274527064314500, 0.085957765305325173
0.311258401269628060, 0.726824834316689317, -0.733962474886846294, 0.047907893884996312, 0.678875996991726960, 0.968207262707269867, 0.099053252727152805
0.388710204112121926, 0.685213701183954860, -0.553932225733938188, 0.045505842400290812, 0.698704605294572900, 0.970792687641619967, 0.127924099140358682
0.207604494405124185, 1.029828110077658287, -0.857392404045619783, 0.045486958847431438, 0.704301947547486318, 0.966094586214228834, 0.135630263731945144
0.488123273905217481, 0.602969787729356277, -0.799142267962067221, 0.043258830320591295, 0.723431047657326465, 0.972550482986120901, 0.100721563942712394
0.280216394581946970, 0.709954251764450928, -0.370210951780020170, 0.041380085525699072, 0.733296232458653385, 0.967119522875935500, 0.111392406582514328
0.348215200696641525, 0.821399961800758138, -0.656530062390414004, 0.047988445934376178, 0.679662488737896142, 0.969404496617922495, 0.136678594921861823
0.305720224396647533, 0.794074733590852566, -0.911562022285361762, 0.047688784113938225, 0.687165478312072753, 0.965100515153185401, 0.074362060161911131
0.399244469406716762, 0.831591743777842729, -0.937709495649636793, 0.045124164137186139, 0.704811851042507431, 0.964606883144798366, 0.112795772020017768
0.225833905213613712, 0.947973443143409589, -0.697291183223493483, 0.044209110251316693, 0.710548653184648327, 0.960275199270464119, 0.121961733388104329
0.364297456130620423, 0.644990304702465100, -0.481513132796340448, 0.041465365476507157, 0.734467225396607248, 0.962581746935043836, 0.076894308226962152
0.319664025657435014, 0.584288389892918869, -0.828921406863830645, 0.037945193010613686, 0.769506571787629934, 0.957052365678582095, 0.091914261442029133
0.331155221635300923, 0.762472151891927186, -0.884857891367500260, 0.048461571441551513, 0.680494812813363215, 0.963611068132157134, 0.123189005305247290
0.282086726604001858, 0.935951658083832627, -0.609853310210799027, 0.047229271195105782, 0.687828416691576239, 0.958862449066480771, 0.131309935251013615
0.421027899805207773, 0.472580383156730566, -0.767664598365450757, 0.044809138010529999, 0.705369410563573829, 0.961486059520970548, 0.093775932956271513
0.249741740894715653, 0.746591552587900331, -0.989031046033470918, 0.044277204175282331, 0.711137895851002622, 0.954148223532212292, 0.105493595087936765
0.336370501485704132, 0.797644489314398242, -0.995403239673853801, 0.041490682339987622, 0.735834969833429775, 0.970604247705157297, 0.132409895119708659
0.292450488498193106, 0.772494422057923291, -0.775719088456987338, 0.053171807300692195, 0.648553687263842438, 0.965969203714298286, 0.139753444936802251
0.434134215743849028, 0.601918922901690912, -0.622220679865957638, 0.047089387040292460, 0.688426989955215562, 0.974823102403641784, 0.095837856779505501
0.256061033297090179, 0.670657778245041247, -0.891596747551884450, 0.046456880708337110, 0.694581211199149062, 0.968066479930157708, 0.107228838333181420
0.404431375125098469, 0.674927305435535252, -0.836148745776430502, 0.044203599101982502, 0.711682606772746418, 0.969246597405960197, 0.133650440147144223
0.239281158541820499, 0.967516480892512187, -0.501884210105322026, 0.043230476921233628, 0.718079044413694190, 0.964977110119266679, 0.066297278393970122
0.369965607434090182, 0.586826557413987260, -0.706790044691268493, 0.052377978488448870, 0.653104018836650480, 0.972298727400227047, 0.108713348439019378
0.325526643918297776, 0.707286548346454325, -0.944180716990192126, 0.049599497758092782, 0.672594431325019171, 0.966988720828872106, 0.118348863948096489
0.453154093952803150, 0.496679402930712222, -0.918143743655374100, 0.046684065523427042, 0.695112143692701467, 0.962449210394728194, 0.069281147652581171
0.267969394596167865, 0.758793199232237314, -0.667186708367921710, 0.045224809457972463, 0.700791954058964328, 0.956776899002011683, 0.086255544050473143
0.346414779354723479, 0.778231491819249221, -0.404649852197495719, 0.042701650790577660, 0.718710520511169793, 0.964483312142995874, 0.119632013557100750
0.294436435287795450, 0.971878490315396859, -0.806729179080564407, 0.042575872434586493, 0.726636952186162866, 0.960112116357844880, 0.128088385757361645
0.349055140780511197, 0.640019380814139893, -0.864342679170469919, 0.049615329807552802, 0.673621577424958762, 0.961342276932837247, 0.088298179460999868
0.305888892814117963, 0.545595919988190681, -0.569065090493625636, 0.047551105052317119, 0.682664772587435298, 0.953576121234118612, 0.100956530340806400
0.378638946203101012, 0.814282571270662836, -0.742632432155219568, 0.045233807540449228, 0.701300066897918462, 0.963484818856637171, 0.129229648294981986
0.166851926977763715, 1.067582023260918556, -0.969881011642910518, 0.045276916692505713, 0.706912104550377007, 0.958664179331033428, 0.136827374627760900
0.386267718999960152, 0.639421124477168257, -0.982654840967240872, 0.041899799427292821, 0.727486278646384044, 0.966220443716905408, 0.102578821270448914
0.195275485667960075, 0.764809806148390225, -0.759472105752545423, 0.041100980912617650, 0.740270334710522171, 0.970986553013607367, 0.112994124268749260
0.354714484762436166, 0.892551846943659188, -0.596924188681130063, 0.048516489041561486, 0.683354538600629002, 0.968349716852514808, 0.137862107272530843
0.307492009530170640, 0.825260541024978145, -0.878071639432348006, 0.046720557936920308, 0.690176209610389613, 0.975786535268679756, 0.077245965379854009
0.337910170862075143, 0.528339828819915147, -0.821612726520915548, 0.044400023263136364, 0.707430210286353001, 0.965223997178894844, 0.114368204904020665
0.292960697352211197, 0.699642012580795947, -0.458997764495903016, 0.044354457464465029, 0.713346589065541714, 0.969565277611889820, 0.123362838022445437
0.457631723252567291, 0.658419879694563170, -0.687539906198256667, 0.040837834712880633, 0.742067921576311740, 0.967251288852902458, 0.079643088427708980
0.265576969401836227, 0.973630468783650560, -0.931214709871579394, 0.050534680774667169, 0.661253550646339616, 0.972815087161164604, 0.094037392330969291
0.363803426466626334, 0.698517544145709213, -0.957062781334008905, 0.046675404815117373, 0.690745497078447679, 0.957313594437769977, 0.124569514587866928
0.315445532881278357, 0.824927373742791570, -0.725108684985937724, 0.046090661114433815, 0.696686212478134337, 0.962713265232464921, 0.132565916659855537
0.391271428417330869, 0.553370560066895667, -0.537819620626482586, 0.043987110616398269, 0.713912485094535088, 0.960435240345143160, 0.080024295762672698
0.220543413800015298, 0.856088006221227160, -0.850379563880659717, 0.042981357063395190, 0.720675462113825605, 0.964730341468789665, 0.094334874057634480
0.410724367693180714, 0.746608974146138693, -0.904945636388904018, 0.050812746312394019, 0.663175256370630462, 0.954643324839168028, 0.124764864218271335
0.236373065334992333, 0.877075287908727574, -0.645510270945020670, 0.049051907426515100, 0.676437383376405021, 0.961628085359607532, 0.132743890386107483
0.330663075302137233, 0.717542124589802377, -0.791449839574373648, 0.046070592523309979, 0.697205568377075813, 0.959054912226021017, 0.096127026666971288
0.278883932809128376, 0.692047347401838375, -1.008144915809392916, 0.045141139767878306, 0.702822957654517300, 0.963736801854390257, 0.107473311508536090
0.409515377809727854, 0.611045673545283274, -1.007746655151400494, 0.042769301986989416, 0.721357108175328055, 0.962340722696730433, 0.133826255552306567
0.239334820268888110, 0.653347997644987744, -0.790965398018208310, 0.042488714130625903, 0.730238746570684327, 0.956541073596178459, 0.066798166037846121
0.327618586485877827, 0.907319486094314454, -0.644808627189408790, 0.049098952888373140, 0.677303488081735905, 0.964382794713347646, 0.108952845028963519
0.276225034567348648, 0.852363547853476455, -0.904530893327046615, 0.047212529633592494, 0.685340385431146504, 0.959977212587900142, 0.118559782345922973
0.361162874870178507, 0.481628362960969614, -0.849939087138933624, 0.044670944334462684, 0.703330832366084735, 0.961224076895038082, 0.069750301928642192
0.310720070209480337, 0.670591620783399622, -0.536776218609301692, 0.044736581130102170, 0.708999669468071247, 0.953031048564231487, 0.086593985357129338
0.390767795796887363, 0.702597205296676353, -0.724548896492767547, 0.042211269657201095, 0.731238982566651319, 0.963381823520827685, 0.119839555029883027
0.208379949076218901, 1.066744887161979571, -0.956661285731366218, 0.039567788841367614, 0.749388905016996731, 0.958498418415131059, 0.128275755701037775
0.339923979471336069, 0.718903510889533970, -0.930807943062032517, 0.047439833643235896, 0.685977849198827094, 0.972102552720717106, 0.088624999432058857
0.295657600980696711, 0.861397243978614946, -0.686921569333413196, 0.046760813360629913, 0.692418307908068686, 0.966883105790585118, 0.101224062859815042
0.469998511450031964, 0.515588076046203270, -0.457506275287000719, 0.044437633599023044, 0.709528761733802749, 0.983642630593216438, 0.129414546095049626
0.272061248883697648, 0.772366037672542194, -0.821153110729551550, 0.043483787801729915, 0.715649970362033261, 0.969120289483586306, 0.136997111982427672
0.376964362652174090, 0.785153738405864110, -0.877645845371503475, 0.039310294513422835, 0.753149265112291855, 0.970454819172993921, 0.102840052605297008
0.196929256691674742, 0.998473967067822876, -0.596095834069873876, 0.050211619636841551, 0.667840012434196328, 0.965867643642973173, 0.113220174907705071
0.351949964936749959, 0.688371220850725662, -0.758955270658261405, 0.046740335796290847, 0.692965554118207039, 0.974490596671463760, 0.138029940165297432
0.310789712072985280, 0.660971808893201840, -0.982256141569042729, 0.045770721320272996, 0.698751211013611151, 0.967953250176144531, 0.077644941249930530
0.350656669093405482, 0.793742228666116212, -0.969481213747215631, 0.043689569145229160, 0.716244048667309841, 0.955904222753272470, 0.114590203856525394
0.308228815538233281, 0.774876319066728825, -0.742095691036696037, 0.042635130204947441, 0.723498292886874839, 0.962070327566273087, 0.123561055143879495
0.374134627603566583, 0.657739878626536489, -0.568145177234622878, 0.049949734023819865, 0.669147465356834448, 0.959635052127002064, 0.060724768579827670
0.164447070657035371, 0.871410040694703292, -0.863910041744845869, 0.048622721781165196, 0.679732837701703785, 0.964134751227767706, 0.080355631801056773
0.443732565616948793, 0.653860891434496438, -0.806257959609256836, 0.045888783409291964, 0.699263088835831326, 0.951085230689007299, 0.116126458000447325
0.269697320951367947, 0.952323597037915914, -0.402677273778994205, 0.044969027232843642, 0.704858258729388343, 0.960927395445906551, 0.124935419568392644
0.342777470153975861, 0.638638791770807179, -0.666530651964090448, 0.042497458047676233, 0.724248895032892248, 0.958070167863373956, 0.082619746849198830
0.299703095339101222, 0.765816962919559363, -0.917733346247628479, 0.041491469614097033, 0.734577384684192536, 0.963126495652912418, 0.096378984225573325
0.402998828962573885, 0.535254199783376516, -0.943776906661485615, 0.050007970911835162, 0.670474035325168805, 0.966625420672186708, 0.126119652838128510
0.237960734263087753, 0.791858249089539723, -0.706203369417113813, 0.047626354451394910, 0.680563042584325428, 0.971647156276247870, 0.133979810316054382
0.372949241468193027, 0.743698320888168785, -0.500664834712563289, 0.045351172140400985, 0.699820050250880898, 0.968816321705365469, 0.098115689286690025
0.320070716135821887, 0.920960603481411511, -0.835699321770997705, 0.045331028210737825, 0.705415944043173204, 0.978243056358168994, 0.109161758651680291
0.337955162406070098, 0.652066563616786943, -0.891176893013733040, 0.043036459950349527, 0.725092082579455788, 0.965618661790414556, 0.135047381503354630
0.287472643918332882, 0.558699812877428093, -0.621462940954965459, 0.041074743521611411, 0.735953762314982218, 0.970099629801373986, 0.070156963435856493
0.425661007652705425, 0.762000988614043195, -0.775219549414570053, 0.047742458287078092, 0.681302809967791245, 0.967678589870439754, 0.110607660214051925
0.261406936420409741, 0.872095091243925924, -0.995005050938752467, 0.047497369772735901, 0.688480994935612323, 0.973769365740378978, 0.120020712574094510
0.326960084757097758, 0.600922507885791268, -0.988632674976940407, 0.045278416939715821, 0.705928616601315229, 0.959458031845868753, 0.072909697192612755
0.285490681951258540, 0.751009020947429384, -0.767156709448037044, 0.043855801157976715, 0.711732355093644409, 0.964010307347294426, 0.088909491183838438
0.419474989184618618, 0.647573120785274958, -0.609062406023628378, 0.040616601335080188, 0.737316410260065891, 0.955548101256483373, 0.121277492848952173
0.243942993406210867, 0.918390579634140614, -0.884435174964309234, 0.052657830908072578, 0.653442905215867675, 0.961933181481096300, 0.129576007237145130
0.401326723363307325, 0.644270473701792690, -0.828467052184026609, 0.047426062960626403, 0.689070747711649889, 0.957843727235950460, 0.090863820393234415
0.238594316358343245, 0.760575986528639003, -0.480174134836978794, 0.045873548824033952, 0.695160241908545196, 0.962997757423456835, 0.103067816271317947
0.365559984518439129, 0.787251762311337977, -0.696689344385515552, 0.043858215898431648, 0.712282242321653047, 0.949199115273786198, 0.130697883737207365
0.323955763671338770, 0.756071865583742508, -0.937304289133966129, 0.043823679450749983, 0.718768468664023330, 0.960775726408114039, 0.138176543249946410
0.462421081421707292, 0.747210954391003490, -0.911149544358067831, 0.052106626793118803, 0.656668891114893349, 0.968667732785770230, 0.104641454971473979
0.271940955833636755, 0.863425590668433496, -0.655852336545551085, 0.049281590199610557, 0.673712484721718297, 0.977258317093575912, 0.114783925096050551
0.348559492142989924, 0.667669427833359141, -0.367822388792923505, 0.046118448582069260, 0.695687579585164029, 0.966497679259066600, 0.139196297049522355
0.304291125492534842, 0.599809862530076288, -0.798664654469418811, 0.045571607926552168, 0.701346236504314602, 0.971432169619554031, 0.061224485772053708
0.363159493686204426, 0.743419152311278641, -0.856955977940848879, 0.043264917327240165, 0.719412165677567716, 0.967543247202304890, 0.106397502257878210
0.312313554762311485, 0.896547189444644288, -0.552955527134853075, 0.042117277354756170, 0.727565002683268625, 0.973448634535471147, 0.116316355700326626
0.385848608760437306, 0.482260613166094476, -0.733414641789555066, 0.049087347134248775, 0.674687656951617254, 0.965494614740436519, 0.064563327763584477
0.206412470604849768, 0.828342231626083669, -0.963078077022458179, 0.048048539016647560, 0.683416502104483348, 0.969928114403384112, 0.082935667957409379
0.268633765288736059, 0.932882391598675587, -0.975873107728589484, 0.045217446143593597, 0.701853938195816873, 0.964258897208434163, 0.117632816640266855
0.156380842954711274, 1.357254074495744423, -0.750605239338994701, 0.044701571804708871, 0.707477423501658098, 0.959808010036131032, 0.126287471976826521
0.349701149968577152, 0.566856480064249157, -0.582487447476735198, 0.042255301637004847, 0.728448897605371459, 0.962206145492787601, 0.085098323040929083
0.300986713636765935, 0.716601593688894423, -0.870805368562033721, 0.040525805366175352, 0.742242341773955427, 0.956233716050300830, 0.098360049472609040
0.336067970861836596, 0.866744447845788191, -0.813752027027869529, 0.047759919234588277, 0.684090370630080380, 0.963254497469963944, 0.127452955985786737
0.287952439750470690, 0.824629870770252515, -0.432009664185389330, 0.047041268802882640, 0.690796940544271321, 0.958288112436765926, 0.135198861195069187
0.429473113155259323, 0.570448114973115650, -0.676877268793278919, 0.044683044934428630, 0.707998105399180178, 0.961076796113609411, 0.100045658332306303
0.268691542796522131, 0.616268397684528790, -0.924285206965214212, 0.043750128296601520, 0.713964236815967546, 0.952207944000858286, 0.110811913881742954
